<dummyMainClass: void dummyMainMethod(java.lang.String[])> -> <dummyMainClass: com.ophone.MiniPlayer.lyricsactivity dummyMainMethod_com_ophone_MiniPlayer_lyricsactivity(android.content.Intent)>
<dummyMainClass: com.ophone.MiniPlayer.MusicActivity$UpdateReceiver dummyMainMethod_com_ophone_MiniPlayer_MusicActivity$UpdateReceiver(android.content.Intent)> -> <com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void <init>(com.ophone.MiniPlayer.MusicActivity)>
<dummyMainClass: com.ophone.MiniPlayer.MusicActivity$UpdateReceiver dummyMainMethod_com_ophone_MiniPlayer_MusicActivity$UpdateReceiver(android.content.Intent)> -> <com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)>
<com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <android.app.Activity: void <clinit>()>
<com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.ophone.MiniPlayer.MusicActivity: java.lang.Integer access$9(com.ophone.MiniPlayer.MusicActivity)>
<com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.ophone.MiniPlayer.MusicActivity: java.util.ArrayList access$0(com.ophone.MiniPlayer.MusicActivity)>
<com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.ophone.MiniPlayer.MusicActivity: int access$8(com.ophone.MiniPlayer.MusicActivity)>
<com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <android.widget.Toast: android.widget.Toast makeText(android.content.Context,int,int)>
<com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <android.util.Log: int i(java.lang.String,java.lang.String)>
<com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.ophone.MiniPlayer.MusicActivity: void access$7(com.ophone.MiniPlayer.MusicActivity,int)>
<com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <android.content.Intent: void <clinit>()>
<com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <android.content.Intent: void <init>(android.content.Context,java.lang.Class)>
<com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.StringBuilder: void <init>(java.lang.String)>
<com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.StringBuilder: java.lang.StringBuilder append(int)>
<com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <android.content.Intent: int getIntExtra(java.lang.String,int)>
<com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <android.content.Intent: android.content.Intent putExtra(java.lang.String,java.io.Serializable)>
<com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: android.content.Intent getIntent()>
<com.ophone.MiniPlayer.MusicActivity$UpdateReceiver: void <init>(com.ophone.MiniPlayer.MusicActivity)> -> <android.content.BroadcastReceiver: void <init>()>
<dummyMainClass: com.ophone.MiniPlayer.MusicActivity$UpdateReceiver dummyMainMethod_com_ophone_MiniPlayer_MusicActivity$UpdateReceiver(android.content.Intent)> -> <com.ophone.MiniPlayer.MusicActivity: void <init>()>
<com.ophone.MiniPlayer.MusicActivity: void <init>()> -> <java.lang.Integer: void <clinit>()>
<com.ophone.MiniPlayer.MusicActivity: void <init>()> -> <java.lang.Integer: java.lang.Integer valueOf(int)>
<java.lang.Integer: java.lang.Integer valueOf(int)> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<java.lang.RuntimeException: void <init>(java.lang.String)> -> <java.lang.Exception: void <init>()>
<java.lang.Exception: void <init>()> -> <java.lang.Throwable: void <init>()>
<java.lang.Object: void <init>()> -> <java.lang.Object: void finalize()>
<com.ophone.MiniPlayer.MusicActivity: void <init>()> -> <com.ophone.MiniPlayer.MusicActivity$2: void <init>(com.ophone.MiniPlayer.MusicActivity)>
<com.ophone.MiniPlayer.MusicActivity$2: void <init>(com.ophone.MiniPlayer.MusicActivity)> -> <java.lang.Object: void <init>()>
<com.ophone.MiniPlayer.MusicActivity: void <init>()> -> <com.ophone.MiniPlayer.MusicActivity$1: void <init>(com.ophone.MiniPlayer.MusicActivity)>
<com.ophone.MiniPlayer.MusicActivity$1: void <init>(com.ophone.MiniPlayer.MusicActivity)> -> <android.os.Handler: void <init>()>
<com.ophone.MiniPlayer.MusicActivity: void <init>()> -> <com.ophone.MiniPlayer.Loadimageurl: void <init>()>
<com.ophone.MiniPlayer.Loadimageurl: void <init>()> -> <java.lang.Object: void <init>()>
<com.ophone.MiniPlayer.MusicActivity: void <init>()> -> <java.util.ArrayList: void <init>()>
<com.ophone.MiniPlayer.MusicActivity: void <init>()> -> <android.app.ListActivity: void <init>()>
<dummyMainClass: com.xxx.yyy.MyAlarmReceiver dummyMainMethod_com_xxx_yyy_MyAlarmReceiver(android.content.Intent)> -> <com.xxx.yyy.MyAlarmReceiver: void <init>()>
<dummyMainClass: com.xxx.yyy.MyAlarmReceiver dummyMainMethod_com_xxx_yyy_MyAlarmReceiver(android.content.Intent)> -> <com.xxx.yyy.MyAlarmReceiver: void onReceive(android.content.Context,android.content.Intent)>
<com.xxx.yyy.MyAlarmReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <android.content.Intent: void <clinit>()>
<com.xxx.yyy.MyAlarmReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <android.content.Intent: java.lang.String getAction()>
<com.xxx.yyy.MyAlarmReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <android.content.Intent: void <init>(android.content.Context,java.lang.Class)>
<com.xxx.yyy.MyAlarmReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.xxx.yyy.MyAlarmReceiver: android.content.Intent getIntent()>
<com.xxx.yyy.MyAlarmReceiver: void <init>()> -> <android.content.BroadcastReceiver: void <init>()>
<dummyMainClass: com.xxx.yyy.MyBoolService dummyMainMethod_com_xxx_yyy_MyBoolService(android.content.Intent)> -> <com.xxx.yyy.MyBoolService: void <init>()>
<dummyMainClass: com.xxx.yyy.MyBoolService dummyMainMethod_com_xxx_yyy_MyBoolService(android.content.Intent)> -> <com.xxx.yyy.MyBoolService: void onReceive(android.content.Context,android.content.Intent)>
<com.xxx.yyy.MyBoolService: void onReceive(android.content.Context,android.content.Intent)> -> <android.content.Intent: void <clinit>()>
<com.xxx.yyy.MyBoolService: void onReceive(android.content.Context,android.content.Intent)> -> <android.app.PendingIntent: android.app.PendingIntent getBroadcast(android.content.Context,int,android.content.Intent,int)>
<com.xxx.yyy.MyBoolService: void onReceive(android.content.Context,android.content.Intent)> -> <android.app.PendingIntent: void <clinit>()>
<com.xxx.yyy.MyBoolService: void onReceive(android.content.Context,android.content.Intent)> -> <android.content.Intent: java.lang.String getAction()>
<com.xxx.yyy.MyBoolService: void onReceive(android.content.Context,android.content.Intent)> -> <android.content.Intent: void <init>(java.lang.String)>
<com.xxx.yyy.MyBoolService: void onReceive(android.content.Context,android.content.Intent)> -> <com.xxx.yyy.MyBoolService: android.content.Intent getIntent()>
<com.xxx.yyy.MyBoolService: void <init>()> -> <android.content.BroadcastReceiver: void <init>()>
<dummyMainClass: com.ophone.MiniPlayer.MyPlayer$UpdateReceiver dummyMainMethod_com_ophone_MiniPlayer_MyPlayer$UpdateReceiver(android.content.Intent)> -> <com.ophone.MiniPlayer.MyPlayer$UpdateReceiver: void <init>(com.ophone.MiniPlayer.MyPlayer)>
<dummyMainClass: com.ophone.MiniPlayer.MyPlayer$UpdateReceiver dummyMainMethod_com_ophone_MiniPlayer_MyPlayer$UpdateReceiver(android.content.Intent)> -> <com.ophone.MiniPlayer.MyPlayer$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)>
<com.ophone.MiniPlayer.MyPlayer$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <android.app.Activity: void <clinit>()>
<com.ophone.MiniPlayer.MyPlayer$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.ophone.MiniPlayer.MyPlayer: void access$4(com.ophone.MiniPlayer.MyPlayer)>
<com.ophone.MiniPlayer.MyPlayer$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.ophone.MiniPlayer.MyPlayer: void access$3(com.ophone.MiniPlayer.MyPlayer)>
<com.ophone.MiniPlayer.MyPlayer$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.ophone.MiniPlayer.MyPlayer$UpdateReceiver: android.content.Intent getIntent()>
<com.ophone.MiniPlayer.MyPlayer$UpdateReceiver: void <init>(com.ophone.MiniPlayer.MyPlayer)> -> <android.content.BroadcastReceiver: void <init>()>
<dummyMainClass: com.ophone.MiniPlayer.MyPlayer$UpdateReceiver dummyMainMethod_com_ophone_MiniPlayer_MyPlayer$UpdateReceiver(android.content.Intent)> -> <com.ophone.MiniPlayer.MyPlayer: void <init>()>
<com.ophone.MiniPlayer.MyPlayer: void <init>()> -> <com.ophone.MiniPlayer.MyPlayer$3: void <init>(com.ophone.MiniPlayer.MyPlayer)>
<com.ophone.MiniPlayer.MyPlayer$3: void <init>(com.ophone.MiniPlayer.MyPlayer)> -> <android.os.Handler: void <init>()>
<com.ophone.MiniPlayer.MyPlayer: void <init>()> -> <com.ophone.MiniPlayer.MyPlayer$2: void <init>(com.ophone.MiniPlayer.MyPlayer)>
<com.ophone.MiniPlayer.MyPlayer$2: void <init>(com.ophone.MiniPlayer.MyPlayer)> -> <java.lang.Object: void <init>()>
<com.ophone.MiniPlayer.MyPlayer: void <init>()> -> <com.ophone.MiniPlayer.MyPlayer$1: void <init>(com.ophone.MiniPlayer.MyPlayer)>
<com.ophone.MiniPlayer.MyPlayer$1: void <init>(com.ophone.MiniPlayer.MyPlayer)> -> <java.lang.Object: void <init>()>
<com.ophone.MiniPlayer.MyPlayer: void <init>()> -> <com.ophone.MiniPlayer.Loadimageurl: void <init>()>
<com.ophone.MiniPlayer.MyPlayer: void <init>()> -> <android.app.Activity: void <init>()>
<dummyMainClass: com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver dummyMainMethod_com_ophone_MiniPlayer_PlayingListActivity$UpdateReceiver(android.content.Intent)> -> <com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver: void <init>(com.ophone.MiniPlayer.PlayingListActivity)>
<dummyMainClass: com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver dummyMainMethod_com_ophone_MiniPlayer_PlayingListActivity$UpdateReceiver(android.content.Intent)> -> <com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <android.app.Activity: void <clinit>()>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <android.util.Log: int i(java.lang.String,java.lang.String)>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.ophone.MiniPlayer.PlayingListActivity: int access$5(com.ophone.MiniPlayer.PlayingListActivity)>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.ophone.MiniPlayer.PlayingListActivity: void access$4(com.ophone.MiniPlayer.PlayingListActivity,int)>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver$1: void <init>(com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver)>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.Thread: void start()>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver$1: void run()>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver$1: void run()> -> <android.app.Activity: void <clinit>()>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver$1: void run()> -> <com.ophone.MiniPlayer.PlayingListActivity: android.os.Handler access$6(com.ophone.MiniPlayer.PlayingListActivity)>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver$1: void run()> -> <com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver: com.ophone.MiniPlayer.PlayingListActivity access$0(com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver)>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver$1: void run()> -> <android.util.Log: int i(java.lang.String,java.lang.String)>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver$1: void run()> -> <java.lang.StringBuilder: void <init>(java.lang.String)>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver$1: void run()> -> <java.lang.StringBuilder: java.lang.StringBuilder append(int)>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver$1: void run()> -> <java.lang.StringBuilder: java.lang.String toString()>
<java.lang.Thread: void start()> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver$1: void <init>(com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver)> -> <java.lang.Thread: void <init>()>
<java.lang.Thread: void <init>()> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<java.lang.Thread: void <init>()> -> <java.lang.Object: void <init>()>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.StringBuilder: void <init>(java.lang.String)>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <java.lang.StringBuilder: java.lang.StringBuilder append(int)>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver: void onReceive(android.content.Context,android.content.Intent)> -> <com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver: android.content.Intent getIntent()>
<com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver: void <init>(com.ophone.MiniPlayer.PlayingListActivity)> -> <android.content.BroadcastReceiver: void <init>()>
<dummyMainClass: com.ophone.MiniPlayer.PlayingListActivity$UpdateReceiver dummyMainMethod_com_ophone_MiniPlayer_PlayingListActivity$UpdateReceiver(android.content.Intent)> -> <com.ophone.MiniPlayer.PlayingListActivity: void <init>()>
<com.ophone.MiniPlayer.PlayingListActivity: void <init>()> -> <com.ophone.MiniPlayer.PlayingListActivity$2: void <init>(com.ophone.MiniPlayer.PlayingListActivity)>
<com.ophone.MiniPlayer.PlayingListActivity$2: void <init>(com.ophone.MiniPlayer.PlayingListActivity)> -> <java.lang.Object: void <init>()>
<com.ophone.MiniPlayer.PlayingListActivity: void <init>()> -> <com.ophone.MiniPlayer.PlayingListActivity$1: void <init>(com.ophone.MiniPlayer.PlayingListActivity)>
<com.ophone.MiniPlayer.PlayingListActivity$1: void <init>(com.ophone.MiniPlayer.PlayingListActivity)> -> <android.os.Handler: void <init>()>
<com.ophone.MiniPlayer.PlayingListActivity: void <init>()> -> <java.util.ArrayList: void <init>()>
<com.ophone.MiniPlayer.PlayingListActivity: void <init>()> -> <com.ophone.MiniPlayer.Loadimageurl: void <init>()>
<com.ophone.MiniPlayer.PlayingListActivity: void <init>()> -> <android.app.ListActivity: void <init>()>
<dummyMainClass: com.ophone.MiniPlayer.MusicFeedActivity dummyMainMethod_com_ophone_MiniPlayer_MusicFeedActivity(android.content.Intent)> -> <com.ophone.MiniPlayer.MusicFeedActivity: void <init>()>
<dummyMainClass: com.ophone.MiniPlayer.MusicFeedActivity dummyMainMethod_com_ophone_MiniPlayer_MusicFeedActivity(android.content.Intent)> -> <com.ophone.MiniPlayer.MusicFeedActivity: void onCreate(android.os.Bundle)>
<dummyMainClass: com.ophone.MiniPlayer.MusicFeedActivity dummyMainMethod_com_ophone_MiniPlayer_MusicFeedActivity(android.content.Intent)> -> <com.ophone.MiniPlayer.MusicFeedActivity: void onResume()>
<dummyMainClass: com.ophone.MiniPlayer.MusicFeedActivity dummyMainMethod_com_ophone_MiniPlayer_MusicFeedActivity(android.content.Intent)> -> <com.ophone.MiniPlayer.MusicFeedActivity: void onListItemClick(android.widget.ListView,android.view.View,int,long)>
<dummyMainClass: com.ophone.MiniPlayer.MusicFeedActivity dummyMainMethod_com_ophone_MiniPlayer_MusicFeedActivity(android.content.Intent)> -> <com.ophone.MiniPlayer.MusicFeedActivity: boolean onOptionsItemSelected(android.view.MenuItem)>
<dummyMainClass: com.ophone.MiniPlayer.MusicFeedActivity dummyMainMethod_com_ophone_MiniPlayer_MusicFeedActivity(android.content.Intent)> -> <com.ophone.MiniPlayer.MusicFeedActivity: boolean onCreateOptionsMenu(android.view.Menu)>
<dummyMainClass: com.ophone.MiniPlayer.MusicFeedActivity dummyMainMethod_com_ophone_MiniPlayer_MusicFeedActivity(android.content.Intent)> -> <com.ophone.MiniPlayer.MusicFeedActivity: void onPause()>
<dummyMainClass: com.ophone.MiniPlayer.MusicFeedActivity dummyMainMethod_com_ophone_MiniPlayer_MusicFeedActivity(android.content.Intent)> -> <com.ophone.MiniPlayer.MusicFeedActivity: void onDestroy()>
<com.ophone.MiniPlayer.MusicFeedActivity: void <init>()> -> <java.lang.Integer: void <clinit>()>
<com.ophone.MiniPlayer.MusicFeedActivity: void <init>()> -> <java.lang.Integer: java.lang.Integer valueOf(int)>
<com.ophone.MiniPlayer.MusicFeedActivity: void onResume()> -> <java.lang.String: void <clinit>()>
<com.ophone.MiniPlayer.MusicFeedActivity: void onListItemClick(android.widget.ListView,android.view.View,int,long)> -> <android.content.Intent: void <clinit>()>
<com.ophone.MiniPlayer.MusicFeedActivity: boolean onOptionsItemSelected(android.view.MenuItem)> -> <android.content.Intent: void <clinit>()>
<com.ophone.MiniPlayer.MusicFeedActivity: boolean onCreateOptionsMenu(android.view.Menu)> -> <android.graphics.BitmapFactory: android.graphics.Bitmap decodeResource(android.content.res.Resources,int)>
<com.ophone.MiniPlayer.MusicFeedActivity: boolean onCreateOptionsMenu(android.view.Menu)> -> <com.ophone.MiniPlayer.Loadimageurl: android.graphics.drawable.Drawable resizeImage(android.graphics.Bitmap,int,int)>
<com.ophone.MiniPlayer.Loadimageurl: android.graphics.drawable.Drawable resizeImage(android.graphics.Bitmap,int,int)> -> <java.lang.String: void <clinit>()>
<com.ophone.MiniPlayer.Loadimageurl: android.graphics.drawable.Drawable resizeImage(android.graphics.Bitmap,int,int)> -> <android.graphics.Bitmap: android.graphics.Bitmap createBitmap(android.graphics.Bitmap,int,int,int,int,android.graphics.Matrix,boolean)>
<com.ophone.MiniPlayer.Loadimageurl: android.graphics.drawable.Drawable resizeImage(android.graphics.Bitmap,int,int)> -> <android.util.Log: int v(java.lang.String,java.lang.String)>
<com.ophone.MiniPlayer.Loadimageurl: android.graphics.drawable.Drawable resizeImage(android.graphics.Bitmap,int,int)> -> <java.lang.String: java.lang.String valueOf(int)>
<com.ophone.MiniPlayer.Loadimageurl: android.graphics.drawable.Drawable resizeImage(android.graphics.Bitmap,int,int)> -> <android.graphics.Bitmap: void <clinit>()>
<java.lang.String: java.lang.String valueOf(int)> -> <java.lang.RuntimeException: void <init>(java.lang.String)>
<com.ophone.MiniPlayer.Loadimageurl: android.graphics.drawable.Drawable resizeImage(android.graphics.Bitmap,int,int)> -> <android.graphics.drawable.BitmapDrawable: void <init>(android.graphics.Bitmap)>
<com.ophone.MiniPlayer.Loadimageurl: android.graphics.drawable.Drawable resizeImage(android.graphics.Bitmap,int,int)> -> <android.graphics.Matrix: void <init>()>
<com.ophone.MiniPlayer.Loadimageurl: android.graphics.drawable.Drawable resizeImage(android.graphics.Bitmap,int,int)> -> <android.graphics.Matrix: boolean postScale(float,float)>
<com.ophone.MiniPlayer.MusicFeedActivity: void onDestroy()> -> <android.app.ListActivity: void onDestroy()>
<com.ophone.MiniPlayer.MusicFeedActivity: void onPause()> -> <android.app.Activity: void onPause()>
